"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38"
"40",-2.47306223637985,2.17558442833924,-0.93064067318077,0.807339935589809,0.203474846060859,0.272855573386061,0.481992967701861,0.223728084232216,-0.0587643095284767,0.322989406896723,0.0885040951922101,-0.0534054699275466,-0.018334160977528,-0.0456367367027408,-0.32843906236835,-0.147114107093674,-0.01769191594011,-0.071768846225611,0.0585734357822415,-0.0833200126340248,-0.173624256265115,0.00940264379118103,0.0549062682842266,-0.0701553915296509,0.0702153600420786,-0.171619861577634,-0.100727965361093,-0.0237270618795057,0.0694734841942531,0.0563135297462467,-0.0136807899162541,0.0728378963114042,0.0118667268622389,-0.104328012989142,-0.063871270091652,-0.00126909687238933,-0.0232773416994115,-0.0337380476585361
"41",-1.76993973093725,0.439775731906432,-0.694003992471892,0.943506813038893,-0.0714775862475293,0.436332991608504,0.231814130199102,-0.189748969836864,-0.277333689400957,-0.0407573072720528,-0.329431847050089,0.0783693890137171,0.0171152324851489,-0.103416457391296,-0.338382518236311,-0.294671543136476,-0.231866945881268,0.0690726224163412,0.111266368581166,-0.130391753769334,-0.0442845895782889,0.0524482068449267,0.246397457179363,-0.232258661649484,0.00318215942659651,0.075497861578132,-0.0868461454076342,0.0810611038565422,0.00984944595671436,-0.00959616634129538,0.0145942324343636,0.0108625852866076,-0.0552376107720146,-0.139150878069441,-0.113200490397317,-0.0351245773298135,-0.0975835695292952,-0.00468765114801085
"42",-0.308666398101396,0.696632939909016,-0.30605701576685,0.284537006868673,-0.445255467560823,0.606202579463019,-0.17993624953778,-0.11339435924658,-0.0663695049808476,-0.258080948595203,-0.412106019787655,0.346413990219875,-0.136250767933728,-0.344548188763642,-0.0766188825534209,0.246963799277126,-0.550435868377185,-0.239259115944836,0.0493101120792702,-0.0299056685061201,-0.205390212749237,-0.109852244937205,0.0921694407433619,-0.40882382706453,-0.0353589606136232,-0.0313882518798463,-0.0819077229825023,0.10198720693069,0.0790199592879139,0.196677511127092,0.104800682201529,0.0958919593963194,-0.207306150075362,-0.0857613284742299,0.00956659015716551,-0.0634223337626122,-0.0516171565123706,0.047780381740688
"43",-0.188926865566788,0.664362444530631,-0.34303276887011,0.335459120125345,-0.482607193378574,0.660313070610372,-0.196409879045389,-0.143922777148651,-0.072847707287364,-0.273731103389199,-0.457444817799087,0.378828445829247,-0.136126805162252,-0.379368225639608,-0.100264279124929,0.260005251153936,-0.606362096801115,-0.269580628305461,0.0458909568702771,-0.0353682919046608,-0.233735867194402,-0.116016055604553,0.103845865925191,-0.455539664617662,-0.0340071756311149,-0.0441344133636983,-0.0924689960225113,0.110115323958079,0.0826580978163966,0.22283804166185,0.117566714700503,0.10783773685279,-0.230737664823507,-0.0971952705684792,0.00998072016805143,-0.066676630563375,-0.0593957657629701,0.0542250675361791
"44",1.76461931898507,-0.406367272593915,-0.593503005726933,0.15565030688052,0.632210408382527,0.329106840850127,-0.356143490640019,-0.000724246533433128,0.144399284498358,-0.0217569606300013,0.0615299533872918,0.254909640014382,-0.158202500804354,0.0515377702398056,0.102536375582538,-0.134854630926838,0.119172738920659,-0.0191263321878104,0.0177536716829629,-0.0148278952038395,-0.0843886105420805,-0.00482129611323567,0.00603107470103466,-0.000537419094273182,0.0222956978543564,0.00426748553788724,0.0123929457485431,-0.0147394618583648,0.00967433026748572,0.00231709236902029,-0.00332439561489794,-0.0303132582045436,0.00834642588114302,-0.0222689848622472,0.00331355019478519,0.0423733427725888,0.00315877606399961,-0.00303447151896427
"45",1.42110673781024,-1.50657631502697,-1.58603466392223,0.471301447359766,-0.317264852112063,0.549653206391806,-0.489120493770725,-0.0702543858422652,0.0935317028700737,-0.18444524909334,0.341941811320147,0.400504309315309,-0.484313241713355,-0.0255122850641816,0.195050518810756,-0.26314838039159,0.146427974733509,-0.10596990436543,0.06285186964651,0.0710202939882094,-0.0237874728573214,-0.0523617147329254,0.0293522269064392,0.0256919872574866,0.120200685551065,-0.0399550531667324,0.0326405221011198,-0.0155191493385372,0.00335398152625803,-0.0260266453648212,-0.012333068705654,-0.0090036168274844,0.00510090732223943,-0.041937251446412,0.0169577318389931,0.069291792773565,-0.000886261065135586,0.00327830660612964
"46",1.98008783855211,-1.62072788863936,-1.30564401122572,0.622497347050659,-0.608235141161406,0.123831738692584,-0.210645975384139,-0.0938740125392756,0.0163599423469212,-0.156745206265234,0.239746300709744,-0.0287695492396058,-0.16376522200192,-0.174030488273286,0.0658736991694824,0.0163055663032973,0.254057108192701,-0.0864928867835716,0.0436537732305258,0.0649403339283613,0.03231415481504,-0.17353013542576,0.238665804324097,0.00328738752196297,-0.0790598321404478,-0.0748444158390485,0.11452567669059,-0.14590392295931,0.0848346228535494,0.0509449540625532,-0.0367249735833469,-0.00213801789421864,0.0675070151095791,-0.015249170100205,-0.0101691857039697,-0.0321512040155277,-0.0376882860288822,-0.00299728741141442
"47",1.85944706992491,-2.54031162866885,-0.869403426550603,0.521619567032696,-0.0563530106690265,-0.193917930903568,0.238686436554824,-0.0019125385348197,-0.0188136302117264,-0.0983221938725132,0.203807914355641,-0.17211524076278,-0.2394587969663,-0.186239257959624,0.104098429838311,0.0912841093420186,0.107094700469881,0.015051309546317,0.253521114216073,0.00182420306163126,0.0338305791776737,-0.100883895214479,0.183303237059245,0.117938148868097,-0.0222910886355151,-0.0703091618150036,-0.20637508737728,-0.19358195351142,0.00425518592518058,0.0586704412554667,-0.107927508753888,-0.0591531831466384,-0.0921442190296366,0.0153585932217743,-0.0206987293527813,-0.0579623179538763,0.00887184118435863,-0.00149265355744285
"48",1.76228056584262,-2.60139216763137,-0.440979981044599,0.376538018000999,-0.51334988524388,0.0624295280190263,-0.161078458743132,0.112192754000167,-0.0500359387795354,-0.0778866736746468,0.119961554833357,-0.0443162368042071,-0.313705529613835,-0.137596418544403,0.0134924568800054,0.0907856251533428,0.19743713884734,0.0757771483433476,0.292332287459353,-0.0464768982766896,0.0829487053018222,-0.160969216112933,0.243463885386426,0.145210832367838,-0.0393287639809638,-0.110427272948021,-0.289270773515815,-0.271240914143051,-0.0226427866107867,0.0900530498214026,-0.0947389656777306,-0.0819890446195257,-0.098282545302468,0.0231487799868697,-0.0198063266083714,-0.0690939598448213,0.022274705807104,0.00314690043463566
"49",2.09678187740526,0.657489687409559,0.366234345876507,-0.149571382617012,1.55031399167474,0.115847562898625,-0.227560189790068,0.0665085426737261,0.193586146873276,0.135555932936138,-0.209616797115375,0.114125574167531,0.157133192747756,0.126042009381966,0.0130789985058658,-0.0107998440372601,0.09281804522362,0.0648478355652658,-0.0258544336285816,-0.0978395684888401,-0.142987421880229,0.0411483362742504,-0.0165195217148548,-0.0259001778318036,-0.0723744044289885,0.047028864308136,-0.00718562904507485,-0.0139855360857002,0.0157858479324693,0.0297243227204243,0.0053866212904008,-0.0509188062593278,0.0114847090387459,-0.00325057882325064,-0.00987981310792137,0.0163443071243143,0.00707016084391955,-0.00913866870906098
"50",2.87414612872108,1.84891750392497,-0.325815552405496,-0.329632189284477,1.24887575586165,-0.109798865502059,-0.234678093765101,0.197409602375994,0.0752502626627296,-0.0116464311769426,-0.235075583332703,0.144027071372781,0.159479365253786,0.136812465162532,0.0713653031551581,-0.0602758085400045,0.212345966299446,0.0913122654542342,-0.0662150043931488,-0.188976791991716,-0.270837669418917,0.103125205717929,-0.0370315051153697,0.0391735544650316,-0.145620404541206,0.0928591215532235,-0.00577976015723823,-0.000571895942559223,0.000456215149020789,0.0711854483308876,0.0267777782924771,-0.0919350291335228,-0.025262304543589,-0.0233793550752085,-0.0192665701695504,0.00652842717985689,-0.00172000433690722,0.00241167196685543
"51",3.3408424127887,1.44064922110262,-0.671701372432085,-0.565759318413128,-0.291344080593366,0.139525690711967,-0.141879888780836,0.449598541763698,0.186877199664249,0.132321238233884,-0.0885850927072602,-0.0618714245948137,0.331716765273292,0.172651903641306,0.123136149384705,0.111690342866096,0.18516059263985,0.235348449690055,-0.00907913203824239,-0.319644320144294,-0.3658488957541,0.181744077287003,0.00706108930338246,-0.171797132047844,-0.0253641949286201,0.156738075493765,-0.00581881025816004,-0.00802279827111447,0.00774521845456515,0.0560238895710518,-0.0586895765356807,-0.106745822267103,0.0144721224264816,0.00219762055723388,-0.00609986496709865,0.0652012230313106,0.0622867437083484,-0.0186142768461464
"52",3.64819733676037,0.771022505743833,-1.3812997314564,-0.308394046353422,-0.212492596037141,0.0830581565458826,-0.451261457932678,0.304367157693078,0.220835264654724,-0.00441116337546533,-0.0331296862687209,0.130134607342498,0.431003034817588,-0.0553509837366167,-0.290872863400344,0.412887699928752,0.29587768927504,0.481512096978743,-0.101904390566938,-0.284118413893819,-0.603778691735212,0.18766452190754,-0.0747514465660764,-0.133294929648972,0.0256038108493091,0.265611588060416,-0.0243823542905168,-0.0275229465453329,0.120068375909733,-0.0100048289028676,-0.0285241054241635,-0.138404473543694,-0.00372313455332398,-0.0107517628107812,-0.0239826819859302,0.0739103677885499,0.0976656920924876,-0.0387980297386835
"53",0.684491993761137,-1.50705730521166,1.62352791020782,0.177557187119526,2.09795709497123,0.525794595542969,-0.214628615229399,-0.171308210621633,0.408574901321076,0.402988361599417,-0.163364109056037,0.0598015144525327,0.152870743464886,0.10647459846053,-0.0928136486950553,0.0790864660580225,-0.124336362716627,0.0167681270562435,0.0474713279978594,0.0677355509724114,0.0892867159060826,-0.0714492080392174,0.0207459771822047,-0.144124001037237,0.060696526991877,-0.0362340443765448,-0.00973976554499864,-0.0383549976925784,0.0436362221468705,-0.0456008908651512,-0.0334761313797136,0.0235981226224249,0.0782454784574826,0.0333187218908705,0.0071737393495324,0.0341774759652497,0.0230398447333306,-0.0301229489375746
"54",1.04314176686946,-1.13429518567688,1.5082554396461,0.35129926191638,2.34538448744529,-0.142995803348448,-0.315273567010538,0.0242731679119538,-0.645481682570339,0.0977807531281848,-0.431643121741742,0.187524760746736,0.0677256309524621,0.103400644852358,-0.0628482465388748,0.200022660812797,0.00804084109427292,-0.120769926240051,-0.0108192652367859,-0.0704988660360778,0.156749352651756,-0.0245903014715976,0.0587264019830972,-0.180656062404655,0.180718188140712,-0.0477340534911087,-0.0108549074831354,-0.0481075657135104,0.0664091014447268,-0.0737995870827635,-0.0702284268440025,0.0865430002106312,0.0882428765642037,0.0315322823427683,0.0111054520733043,0.0501893268422322,0.0691555571225901,-0.0245710082897488
"55",-1.43234837399116,0.999471720403207,0.0409377187839508,-0.19333575269135,-0.0947324599847547,0.0984088515123131,-0.025341353738967,0.173096094013477,-0.00557555486336204,-0.111213857254122,0.0133707551381906,0.0422242313697432,-0.137414082413416,-0.0177835270924271,0.14527864266441,0.124577782702613,-0.0256025612043752,0.0452896558779117,0.0813967838725206,0.0213576972685862,0.0606163459921341,-0.052008667272546,-0.0174066386175207,0.0295756182638264,-0.0480446324879815,0.0882266457066728,0.0172033383879658,0.0257098204379762,0.0448782635278727,-0.0488230016891388,-0.0150006926583037,-0.0162118256418115,0.0125842255837911,0.0215391960285006,0.00568023433918999,-0.0328827568843086,0.0213803141422076,-0.0126990365046866
"56",-1.87567478371487,0.695615586681206,-0.585120274122864,-0.988535464057223,0.206670373247516,0.0297816277510317,-0.263221876715786,0.193700697356776,0.108574329246767,-0.196839106789017,-0.063356546569268,-0.0123339475217272,-0.133217824933164,-0.0260867217134402,0.134866376314558,0.15427403218715,-0.141078380135948,0.0788720019267791,0.0849327561706791,-0.0450397884140124,0.0572841257462458,-0.0278623314960596,0.0298849229532704,0.0936486784936432,0.00863680103278905,0.0630504908168623,0.0710442918076469,0.0157558084159142,0.0210524518868839,-0.00893628448786875,-0.0189601154385218,0.000364372997278633,0.0242529124410462,0.0311287631847607,-0.0360488932471785,-0.0286567372038275,0.0268627952510772,-0.0025683920805891
